
CommandType     Name                                               Version    Source
Alias           New-IntuneResourceOperation                        6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneRoleAssignment                           6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneRoleDefinition                           6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneSoftwareUpdateStatusSummaryReference     6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneTelecomExpenseManagementPartner          6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneTermsAndConditions                       6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneTermsAndConditionsAcceptanceStatus       6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneTermsAndConditionsAssignment             6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneTroubleshootingEvent                     6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneVppToken                                 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneWindowsInformationProtectionAppLearning… 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneWindowsInformationProtectionNetworkLear… 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneWindowsInformationProtectionPolicy       6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneWindowsInformationProtectionPolicyAssig… 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneWindowsInformationProtectionPolicyExemp… 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneWindowsInformationProtectionPolicyProte… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-AADGroup                                    6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-AADGroupCreatedOnBehalfOfReference          6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-AADGroupGroupLifecyclePolicy                6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-AADGroupMemberOfReferenceSet                6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-AADGroupMemberReferenceSet                  6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-AADGroupOwnerReferenceSet                   6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-AADGroupPhotoData                           6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-AADGroupPhotoSetData                        6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-AADGroupSetting                             6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneAppConfigurationPolicyTargeted        6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneAppConfigurationPolicyTargetedApp     6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneAppConfigurationPolicyTargetedAssign… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneAppConfigurationPolicyTargetedDeploy… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneApplePushNotificationCertificate      6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneAppProtectionPolicy                   6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneAppProtectionPolicyAndroid            6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneAppProtectionPolicyAndroidApp         6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneAppProtectionPolicyAndroidAssignment  6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneAppProtectionPolicyAndroidDeployment… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneAppProtectionPolicyApp                6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneAppProtectionPolicyAssignment         6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneAppProtectionPolicyDefault            6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneAppProtectionPolicyDefaultApp         6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneAppProtectionPolicyDefaultDeployment… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneAppProtectionPolicyDeploymentSummary  6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneAppProtectionPolicyExemptAppLockerFi… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneAppProtectionPolicyIos                6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneAppProtectionPolicyIosApp             6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneAppProtectionPolicyIosAssignment      6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneAppProtectionPolicyIosDeploymentSumm… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneAppProtectionPolicyProtectedAppLocke… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneConditionalAccessSetting              6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDetectedApp                           6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDetectedAppDeviceReferenceSet         6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceAppManagement                   6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceCategory                        6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceCompliancePolicy                6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceCompliancePolicyAssignment      6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceCompliancePolicyDeviceSettingS… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceCompliancePolicyDeviceStateSum… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceCompliancePolicyDeviceStatus    6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceCompliancePolicyDeviceStatusOv… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceCompliancePolicyScheduledActio… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceCompliancePolicyScheduledActio… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceCompliancePolicySettingSummary  6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceCompliancePolicyUserStatus      6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceCompliancePolicyUserStatusOver… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceComplianceSettingState          6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceConfigurationDeviceStateSummary 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceConfigurationPolicy             6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceConfigurationPolicyAssignment   6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceConfigurationPolicyDeviceSetti… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceConfigurationPolicyDeviceStatus 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceConfigurationPolicyDeviceStatu… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceConfigurationPolicyUserStatus   6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceConfigurationPolicyUserStatusO… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceEnrollmentConfiguration         6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceEnrollmentConfigurationAssignm… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceManagement                      6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneDeviceManagementPartner               6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneExchangeConnector                     6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneIosUpdateStatus                       6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneLocalizedNotificationMessage          6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneManagedAppRegistration                6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneManagedAppStatus                      6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneManagedDevice                         6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneManagedDeviceDeviceCategory           6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneManagedDeviceDeviceCompliancePolicyS… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneManagedDeviceDeviceConfigurationState 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneManagedDeviceOverviewReference        6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneManagedEBook                          6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneManagedEBookAssignment                6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneManagedEBookDeviceState               6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneManagedEBookInstallSummary            6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneManagedEBookUserStateSummary          6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneManagedEBookUserStateSummaryDeviceSt… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneMdmWindowsInformationProtectionPolicy 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneMdmWindowsInformationProtectionPolic… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneMdmWindowsInformationProtectionPolic… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneMdmWindowsInformationProtectionPolic… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneMobileApp                             6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneMobileAppAssignment                   6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneMobileAppCategory                     6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneMobileAppCategorySetReferenceSet      6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneMobileAppConfigurationPolicy          6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneMobileAppConfigurationPolicyAssignme… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneMobileAppConfigurationPolicyDeviceSt… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneMobileAppConfigurationPolicyDeviceSt… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneMobileAppConfigurationPolicyUserStat… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneMobileAppConfigurationPolicyUserStat… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneMobileAppContentVersion               6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneMobileAppContentVersionFile           6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneMobileThreatDefenseConnector          6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneNotificationMessageTemplate           6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneRemoteAssistancePartner               6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneResourceOperation                     6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneRoleAssignment                        6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneRoleDefinition                        6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneSoftwareUpdateStatusSummaryReference  6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneTelecomExpenseManagementPartner       6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneTermsAndConditions                    6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneTermsAndConditionsAcceptanceStatus    6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneTermsAndConditionsAssignment          6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneTroubleshootingEvent                  6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneVppToken                              6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneWindowsInformationProtectionAppLearn… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneWindowsInformationProtectionNetworkL… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneWindowsInformationProtectionPolicy    6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneWindowsInformationProtectionPolicyAs… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneWindowsInformationProtectionPolicyEx… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Remove-IntuneWindowsInformationProtectionPolicyPr… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Set-AADGroupPhotoData                              6.1907.1.0 Microsoft.Graph.Intune
Alias           Set-AADGroupPhotoSetData                           6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-AADGroup                                    6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-AADGroupGroupLifecyclePolicy                6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-AADGroupPhoto                               6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-AADGroupSetting                             6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneAppConfigurationPolicyTargeted        6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneAppConfigurationPolicyTargetedApp     6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneAppConfigurationPolicyTargetedAssign… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneAppConfigurationPolicyTargetedDeploy… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneApplePushNotificationCertificate      6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneAppProtectionPolicy                   6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneAppProtectionPolicyAndroid            6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneAppProtectionPolicyAndroidApp         6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneAppProtectionPolicyAndroidAssignment  6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneAppProtectionPolicyAndroidDeployment… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneAppProtectionPolicyApp                6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneAppProtectionPolicyAssignment         6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneAppProtectionPolicyDefault            6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneAppProtectionPolicyDefaultApp         6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneAppProtectionPolicyDefaultDeployment… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneAppProtectionPolicyDeploymentSummary  6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneAppProtectionPolicyExemptAppLockerFi… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneAppProtectionPolicyIos                6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneAppProtectionPolicyIosApp             6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneAppProtectionPolicyIosAssignment      6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneAppProtectionPolicyIosDeploymentSumm… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneAppProtectionPolicyProtectedAppLocke… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneConditionalAccessSetting              6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDetectedApp                           6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceAppManagement                   6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceCategory                        6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceCompliancePolicy                6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceCompliancePolicyAssignment      6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceCompliancePolicyDeviceSettingS… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceCompliancePolicyDeviceStateSum… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceCompliancePolicyDeviceStatus    6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceCompliancePolicyDeviceStatusOv… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceCompliancePolicyScheduledActio… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceCompliancePolicyScheduledActio… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceCompliancePolicySettingSummary  6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceCompliancePolicyUserStatus      6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceCompliancePolicyUserStatusOver… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceComplianceSettingState          6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceConfigurationDeviceStateSummary 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceConfigurationPolicy             6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceConfigurationPolicyAssignment   6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceConfigurationPolicyDeviceSetti… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceConfigurationPolicyDeviceStatus 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceConfigurationPolicyDeviceStatu… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceConfigurationPolicyUserStatus   6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceConfigurationPolicyUserStatusO… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceEnrollmentConfiguration         6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceEnrollmentConfigurationAssignm… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceManagement                      6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneDeviceManagementPartner               6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneExchangeConnector                     6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneIosUpdateStatus                       6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneLocalizedNotificationMessage          6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneManagedAppRegistration                6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneManagedAppStatus                      6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneManagedDevice                         6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneManagedDeviceDeviceCategory           6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneManagedDeviceDeviceCompliancePolicyS… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneManagedDeviceDeviceConfigurationState 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneManagedEBook                          6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneManagedEBookAssignment                6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneManagedEBookDeviceState               6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneManagedEBookInstallSummary            6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneManagedEBookUserStateSummary          6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneManagedEBookUserStateSummaryDeviceSt… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneMdmWindowsInformationProtectionPolicy 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneMdmWindowsInformationProtectionPolic… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneMdmWindowsInformationProtectionPolic… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneMdmWindowsInformationProtectionPolic… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneMobileApp                             6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneMobileAppAssignment                   6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneMobileAppCategory                     6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneMobileAppConfigurationPolicy          6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneMobileAppConfigurationPolicyAssignme… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneMobileAppConfigurationPolicyDeviceSt… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneMobileAppConfigurationPolicyDeviceSt… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneMobileAppConfigurationPolicyUserStat… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneMobileAppConfigurationPolicyUserStat… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneMobileAppContentVersion               6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneMobileAppContentVersionFile           6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneMobileThreatDefenseConnector          6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneNotificationMessageTemplate           6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneRemoteAssistancePartner               6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneResourceOperation                     6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneRoleAssignment                        6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneRoleDefinition                        6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneTelecomExpenseManagementPartner       6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneTermsAndConditions                    6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneTermsAndConditionsAcceptanceStatus    6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneTermsAndConditionsAssignment          6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneTroubleshootingEvent                  6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneVppToken                              6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneWindowsInformationProtectionAppLearn… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneWindowsInformationProtectionNetworkL… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneWindowsInformationProtectionPolicy    6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneWindowsInformationProtectionPolicyAs… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneWindowsInformationProtectionPolicyEx… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Update-IntuneWindowsInformationProtectionPolicyPr… 6.1907.1.0 Microsoft.Graph.Intune
Function        Get-MSGraphAllPages                                6.1907.1.0 Microsoft.Graph.Intune
Function        Get-MSGraphDebugInfo                               6.1907.1.0 Microsoft.Graph.Intune
Function        Set-MSGraphAlias                                   6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Connect-MSGraph                                    6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement                            6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_AndroidManagedAppProtecti… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_AndroidManagedAppProtecti… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_AndroidManagedAppProtecti… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_AndroidManagedAppProtecti… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_DefaultManagedAppProtecti… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_DefaultManagedAppProtecti… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_DefaultManagedAppProtecti… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_IosManagedAppProtections   6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_IosManagedAppProtections_… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_IosManagedAppProtections_… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_IosManagedAppProtections_… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedAppPolicies         6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedAppPolicies_Apps    6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedAppPolicies_Assign… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedAppPolicies_Deploy… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedAppPolicies_Exempt… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedAppPolicies_Protec… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedAppRegistrations    6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedAppRegistrations_A… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedAppRegistrations_A… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedAppRegistrations_A… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedAppRegistrations_A… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedAppRegistrations_A… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedAppRegistrations_A… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedAppRegistrations_I… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedAppRegistrations_I… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedAppRegistrations_I… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedAppRegistrations_I… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedAppRegistrations_I… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedAppRegistrations_I… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedAppRegistrations_O… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedAppStatuses         6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedEBooks              6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedEBooks_Assignments  6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedEBooks_DeviceStates 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedEBooks_InstallSumm… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedEBooks_UserStateSu… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_ManagedEBooks_UserStateSu… 6.1907.1.0 Microsoft.Graph.Intune
Cmdlet          Get-DeviceAppManagement_MdmWindowsInformationProt… 6.1907.1.0 Microsoft.Graph.Intune
